section,angle,xsec
@s0,108.9,0.1646
@s0,109.0,0.1646
@s0,109.1,0.1645
@s0,109.2,0.1644
@s0,109.3,0.1643
@s0,109.4,0.1643
@s0,109.5,0.1642
@s0,109.6,0.1641
@s0,109.7,0.1639
@s0,109.8,0.1638
@s0,109.9,0.1637
@s0,110.0,0.1636
@s0,110.1,0.1634
@s0,110.2,0.1633
@s0,110.3,0.1631
@s0,110.4,0.163
@s0,110.5,0.1628
@s0,110.6,0.1626
@s0,110.7,0.1624
@s0,110.8,0.1622
@s0,110.9,0.162
@s0,111.0,0.1618
@s0,111.1,0.1616
@s0,111.2,0.1614
@s0,111.3,0.1612
@s0,111.4,0.1609
@s0,111.5,0.1607
@s0,111.6,0.1605
@s0,111.7,0.1602
@s0,111.8,0.16
@s0,111.9,0.1597
@s0,112.0,0.1594
@s0,112.1,0.1591
@s0,112.2,0.1589
@s0,112.3,0.1586
@s0,112.4,0.1583
@s0,112.5,0.158
@s0,112.6,0.1576
@s0,112.7,0.1573
@s0,112.8,0.157
@s0,112.9,0.1567
@s0,113.0,0.1563
@s0,113.1,0.156
@s0,113.2,0.1557
@s0,113.3,0.1553
@s0,113.4,0.1549
@s0,113.5,0.1546
@s0,113.6,0.1542
@s0,113.7,0.1538
@s0,113.8,0.1535
@s0,113.9,0.1531
@s0,114.0,0.1527
@s0,114.1,0.1523
@s0,114.2,0.1519
@s0,114.3,0.1515
@s0,114.4,0.1511
@s0,114.5,0.1506
@s0,114.6,0.1502
@s0,114.7,0.1498
@s0,114.8,0.1494
@s0,114.9,0.1489
@s0,115.0,0.1485
@s0,115.1,0.1481
@s0,115.2,0.1476
@s0,115.3,0.1472
@s0,115.4,0.1467
@s0,115.5,0.1463
@s0,115.6,0.1458
@s0,115.7,0.1453
@s0,115.8,0.1449
@s0,115.9,0.1444
@s0,116.0,0.1439
@s0,116.1,0.1435
@s0,116.2,0.143
@s0,116.3,0.1425
@s0,116.4,0.142
@s0,116.5,0.1415
@s0,116.6,0.1411
@s0,116.7,0.1406
@s0,116.8,0.1401
@s0,116.9,0.1396
@s0,117.0,0.1391
@s0,117.1,0.1386
@s0,117.2,0.1381
@s0,117.3,0.1376
@s0,117.4,0.1371
@s0,117.5,0.1366
@s0,117.6,0.1361
@s0,117.7,0.1356
@s0,117.8,0.1351
@s0,117.9,0.1346
@s0,118.0,0.1341
@s0,118.1,0.1336
@s0,118.2,0.1331
@s0,118.3,0.1326
@s0,118.4,0.1321
@s0,118.5,0.1316
@s0,118.6,0.1311
@s0,118.7,0.1307
@s0,118.8,0.1302
@s0,118.9,0.1297
@s0,119.0,0.1292
@s0,119.1,0.1287
@s0,119.2,0.1282
@s0,119.3,0.1277
@s0,119.4,0.1272
@s0,119.5,0.1268
@s0,119.6,0.1263
@s0,119.7,0.1258
@s0,119.8,0.1253
@s0,119.9,0.1249
@s0,120.0,0.1244
@s0,120.1,0.124
@s0,120.2,0.1235
@s0,120.3,0.123
@s0,120.4,0.1226
@s0,120.5,0.1221
@s0,120.6,0.1217
@s0,120.7,0.1213
@s0,120.8,0.1208
@s0,120.9,0.1204
@s0,121.0,0.12
@s0,121.1,0.1196
@s0,121.2,0.1192
@s0,121.3,0.1187
@s0,121.4,0.1183
@s0,121.5,0.1179
@s0,121.6,0.1175
@s0,121.7,0.1172
@s0,121.8,0.1168
@s0,121.9,0.1164
@s0,122.0,0.116
@s0,122.1,0.1157
@s0,122.2,0.1153
@s0,122.3,0.115
@s0,122.4,0.1146
@s0,122.5,0.1143
@s0,122.6,0.114
@s0,122.7,0.1136
@s0,122.8,0.1133
@s0,122.9,0.113
@s0,123.0,0.1127
@s0,123.1,0.1124
@s0,123.2,0.1121
@s0,123.3,0.1119
@s0,123.4,0.1116
@s0,123.5,0.1113
@s0,123.6,0.1111
@s0,123.7,0.1108
@s0,123.8,0.1106
@s0,123.9,0.1104
@s0,124.0,0.1102
@s0,124.1,0.1099
@s0,124.2,0.1097
@s0,124.3,0.1095
@s0,124.4,0.1094
@s0,124.5,0.1092
@s0,124.6,0.109
@s0,124.7,0.1089
@s0,124.8,0.1087
@s0,124.9,0.1086
@s0,125.0,0.1085
@s0,125.1,0.1083
@s0,125.2,0.1082
@s0,125.3,0.1081
@s0,125.4,0.108
@s0,125.5,0.1079
@s0,125.6,0.1079
@s0,125.7,0.1078
@s0,125.8,0.1078
@s0,125.9,0.1077
@s0,126.0,0.1077
@s0,126.1,0.1077
@s0,126.2,0.1077
@s0,126.3,0.1077
@s0,126.4,0.1077
@s0,126.5,0.1077
@s0,126.6,0.1077
@s0,126.7,0.1078
@s0,126.8,0.1078
@s0,126.9,0.1079
@s0,127.0,0.1079
@s0,127.1,0.108
@s0,127.2,0.1081
@s0,127.3,0.1082
@s0,127.4,0.1083
@s0,127.5,0.1085
@s0,127.6,0.1086
@s0,127.7,0.1087
@s0,127.8,0.1089
@s0,127.9,0.1091
@s0,128.0,0.1092
@s0,128.1,0.1094
@s0,128.2,0.1096
@s0,128.3,0.1098
@s0,128.4,0.11
@s0,128.5,0.1103
@s0,128.6,0.1105
@s0,128.7,0.1107
@s0,128.8,0.111
@s0,128.9,0.1113
@s0,129.0,0.1115
@s0,129.1,0.1118
@s0,129.2,0.1121
@s0,129.3,0.1124
@s0,129.4,0.1128
@s0,129.5,0.1131
@s0,129.6,0.1134
@s0,129.7,0.1138
@s0,129.8,0.1141
@s0,129.9,0.1145
@s0,130.0,0.1149
@s0,130.1,0.1153
@s0,130.2,0.1157
@s0,130.3,0.1161
@s0,130.4,0.1165
@s0,130.5,0.1169
@s0,130.6,0.1173
@s0,130.7,0.1178
@s0,130.8,0.1182
@s0,130.9,0.1187
@s0,131.0,0.1192
@s0,131.1,0.1196
@s0,131.2,0.1201
@s0,131.3,0.1206
@s0,131.4,0.1211
@s0,131.5,0.1216
@s0,131.6,0.1221
@s0,131.7,0.1227
@s0,131.8,0.1232
@s0,131.9,0.1237
@s0,132.0,0.1243
@s0,132.1,0.1248
@s0,132.2,0.1254
@s0,132.3,0.126
@s0,132.4,0.1266
@s0,132.5,0.1271
@s0,132.6,0.1277
@s0,132.7,0.1283
@s0,132.8,0.1289
@s0,132.9,0.1295
@s0,133.0,0.1302
@s0,133.1,0.1308
@s0,133.2,0.1314
@s0,133.3,0.1321
@s0,133.4,0.1327
@s0,133.5,0.1333
@s0,133.6,0.134
@s0,133.7,0.1346
@s0,133.8,0.1353
@s0,133.9,0.136
@s0,134.0,0.1366
@s0,134.1,0.1373
@s0,134.2,0.138
@s0,134.3,0.1387
@s0,134.4,0.1394
@s0,134.5,0.14
@s0,134.6,0.1407
@s0,134.7,0.1414
@s0,134.8,0.1421
@s0,134.9,0.1428
@s0,135.0,0.1435
@s0,135.1,0.1442
@s0,135.2,0.145
@s0,135.3,0.1457
@s0,135.4,0.1464
@s0,135.5,0.1471
@s0,135.6,0.1478
@s0,135.7,0.1485
@s0,135.8,0.1492
@s0,135.9,0.15
@s0,136.0,0.1507
@s0,136.1,0.1514
@s0,136.2,0.1521
@s0,136.3,0.1529
@s0,136.4,0.1536
@s0,136.5,0.1543
@s0,136.6,0.155
@s0,136.7,0.1557
@s0,136.8,0.1565
@s0,136.9,0.1572
@s0,137.0,0.1579
@s0,137.1,0.1586
@s0,137.2,0.1593
@s0,137.3,0.16
@s0,137.4,0.1608
@s0,137.5,0.1615
@s0,137.6,0.1622
@s0,137.7,0.1629
@s0,137.8,0.1636
@s0,137.9,0.1643
@s0,138.0,0.165
@s0,138.1,0.1657
@s0,138.2,0.1664
@s0,138.3,0.167
@s0,138.4,0.1677
@s0,138.5,0.1684
@s0,138.6,0.1691
@s0,138.7,0.1697
@s0,138.8,0.1704
@s0,138.9,0.1711
@s0,139.0,0.1717
@s0,139.1,0.1723
@s0,139.2,0.173
@s0,139.3,0.1736
@s0,139.4,0.1743
@s0,139.5,0.1749
@s0,139.6,0.1755
@s0,139.7,0.1761
@s0,139.8,0.1767
@s0,139.9,0.1773
@s0,140.0,0.1779
@s0,140.1,0.1785
@s0,140.2,0.1791
@s0,140.3,0.1796
@s0,140.4,0.1802
@s0,140.5,0.1807
@s0,140.6,0.1813
@s0,140.7,0.1818
@s0,140.8,0.1824
@s0,140.9,0.1829
@s0,141.0,0.1834
@s0,141.1,0.1839
@s0,141.2,0.1844
@s0,141.3,0.1849
@s0,141.4,0.1853
@s0,141.5,0.1858
@s0,141.6,0.1863
@s0,141.7,0.1867
@s0,141.8,0.1871
@s0,141.9,0.1876
@s0,142.0,0.188
@s0,142.1,0.1884
@s0,142.2,0.1888
@s0,142.3,0.1892
@s0,142.4,0.1895
@s0,142.5,0.1899
@s0,142.6,0.1903
@s0,142.7,0.1906
@s0,142.8,0.1909
@s0,142.9,0.1913
@s0,143.0,0.1916
@s0,143.1,0.1919
@s0,143.2,0.1921
@s0,143.3,0.1924
@s0,143.4,0.1927
@s0,143.5,0.1929
@s0,143.6,0.1932
@s0,143.7,0.1934
@s0,143.8,0.1936
@s0,143.9,0.1938
@s0,144.0,0.194
@s0,144.1,0.1942
@s0,144.2,0.1943
@s0,144.3,0.1945
@s0,144.4,0.1946
@s0,144.5,0.1948
@s0,144.6,0.1949
@s0,144.7,0.195
@s0,144.8,0.1951
@s0,144.9,0.1951
@s0,145.0,0.1952
@s0,145.1,0.1953
@s0,145.2,0.1953
@s0,145.3,0.1953
@s0,145.4,0.1953
@s0,145.5,0.1953
@s0,145.6,0.1953
@s0,145.7,0.1953
@s0,145.8,0.1952
@s0,145.9,0.1952
@s0,146.0,0.1951
@s0,146.1,0.195
@s0,146.2,0.195
@s0,146.3,0.1949
@s0,146.4,0.1947
@s0,146.5,0.1946
@s0,146.6,0.1945
@s0,146.7,0.1943
@s0,146.8,0.1941
@s0,146.9,0.1939
@s0,147.0,0.1938
@s0,147.1,0.1935
@s0,147.2,0.1933
@s0,147.3,0.1931
@s0,147.4,0.1928
@s0,147.5,0.1926
@s0,147.6,0.1923
@s0,147.7,0.192
@s0,147.8,0.1917
@s0,147.9,0.1914
@s0,148.0,0.1911
@s0,148.1,0.1908
@s0,148.2,0.1904
@s0,148.3,0.1901
@s0,148.4,0.1897
@s0,148.5,0.1893
@s0,148.6,0.1889
@s0,148.7,0.1885
@s0,148.8,0.1881
@s0,148.9,0.1877
@s0,149.0,0.1872
@s0,149.1,0.1868
@s0,149.2,0.1863
@s0,149.3,0.1858
@s0,149.4,0.1853
@s0,149.5,0.1848
@s0,149.6,0.1843
@s0,149.7,0.1838
@s0,149.8,0.1833
@s0,149.9,0.1827
@s0,150.0,0.1822
@s0,150.1,0.1816
@s0,150.2,0.181
@s0,150.3,0.1805
@s0,150.4,0.1799
@s0,150.5,0.1793
@s0,150.6,0.1787
@s0,150.7,0.178
@s0,150.8,0.1774
@s0,150.9,0.1768
@s0,151.0,0.1761
@s0,151.1,0.1755
@s0,151.2,0.1748
@s0,151.3,0.1741
@s0,151.4,0.1734
@s0,151.5,0.1728
@s0,151.6,0.1721
@s0,151.7,0.1713
@s0,151.8,0.1706
@s0,151.9,0.1699
@s0,152.0,0.1692
@s0,152.1,0.1684
@s0,152.2,0.1677
@s0,152.3,0.167
@s0,152.4,0.1662
@s0,152.5,0.1654
@s0,152.6,0.1647
@s0,152.7,0.1639
@s0,152.8,0.1631
@s0,152.9,0.1623
@s0,153.0,0.1615
@s0,153.1,0.1607
@s0,153.2,0.1599
@s0,153.3,0.1591
@s0,153.4,0.1583
@s0,153.5,0.1575
@s0,153.6,0.1567
@s0,153.7,0.1559
@s0,153.8,0.155
@s0,153.9,0.1542
@s0,154.0,0.1534
@s0,154.1,0.1525
@s0,154.2,0.1517
@s0,154.3,0.1508
@s0,154.4,0.15
@s0,154.5,0.1491
@s0,154.6,0.1483
@s0,154.7,0.1474
@s0,154.8,0.1466
@s0,154.9,0.1457
@s0,155.0,0.1449
@s0,155.1,0.144
@s0,155.2,0.1431
@s0,155.3,0.1423
@s0,155.4,0.1414
@s0,155.5,0.1405
@s0,155.6,0.1397
@s0,155.7,0.1388
@s0,155.8,0.138
@s0,155.9,0.1371
@s0,156.0,0.1362
@s0,156.1,0.1354
@s0,156.2,0.1345
@s0,156.3,0.1336
@s0,156.4,0.1328
@s0,156.5,0.1319
@s0,156.6,0.1311
@s0,156.7,0.1302
@s0,156.8,0.1294
@s0,156.9,0.1285
@s0,157.0,0.1277
@s0,157.1,0.1268
@s0,157.2,0.126
@s0,157.3,0.1252
@s0,157.4,0.1243
@s0,157.5,0.1235
@s0,157.6,0.1227
@s0,157.7,0.1219
@s0,157.8,0.121
@s0,157.9,0.1202
@s0,158.0,0.1194
@s0,158.1,0.1186
@s0,158.2,0.1178
@s0,158.3,0.117
@s0,158.4,0.1162
@s0,158.5,0.1155
@s0,158.6,0.1147
@s0,158.7,0.1139
@s0,158.8,0.1131
@s0,158.9,0.1124
@s0,159.0,0.1116
@s0,159.1,0.1109
@s0,159.2,0.1101
@s0,159.3,0.1094
@s0,159.4,0.1087
@s0,159.5,0.1079
@s0,159.6,0.1072
@s0,159.7,0.1065
@s0,159.8,0.1058
@s0,159.9,0.1051
@s0,160.0,0.1045
@s0,160.1,0.1038
@s0,160.2,0.1031
@s0,160.3,0.1024
@s0,160.4,0.1018
@s0,160.5,0.1011
@s0,160.6,0.1005
@s0,160.7,0.09988
@s0,160.8,0.09927
@s0,160.9,0.09865
@s0,161.0,0.09805
@s0,161.1,0.09746
@s0,161.2,0.09688
@s0,161.3,0.0963
@s0,161.4,0.09574
@s0,161.5,0.09518
@s0,161.6,0.09463
